TAG,Inicio,Target_4H,Duracao_Ciclo_Minutos,Hora_Inicio,Dia_Semana,Sintomas_Ultimas_24H,Sintomas_Ultimas_4H,Sintomas_Ultimas_2H,Razao_Agravamento_4H,Aceleracao_Aguda_2H
CA65792,2025-04-10 01:00:00,0,35.633335,1,3,690.0,142.0,73.0,0.2057971,0.5140845
CA65920,2025-01-10 23:00:00,0,60.0,23,4,0.0,0.0,0.0,0.0,0.0
CA65919,2025-05-09 08:00:00,0,60.0,8,4,0.0,0.0,0.0,0.0,0.0
CA65937,2025-03-29 00:22:45,0,37.25,0,5,0.0,0.0,0.0,0.0,0.0
CA65926,2025-03-20 04:48:12,0,4.5666666,4,3,0.0,0.0,0.0,0.0,0.0
CA65930,2025-05-12 07:12:32,0,7.483333,7,0,802.0,102.0,28.0,0.12718205,0.27450982
CA65909,2025-05-14 10:18:20,0,13.45,10,2,647.0,97.0,40.0,0.14992271,0.41237113
CA65925,2025-06-05 22:00:00,0,0.18333334,22,3,2120.0,405.0,184.0,0.19103773,0.454321
CA65789,2025-04-24 07:42:55,0,17.083334,7,3,259.0,21.0,16.0,0.08108108,0.7619048
PE3796,2025-05-18 11:55:13,0,4.7833333,11,6,44607.0,9771.0,4640.0,0.21904634,0.47487462
CA65915,2025-03-07 03:53:15,0,6.75,3,4,0.0,0.0,0.0,0.0,0.0
CA65793,2025-05-25 16:22:19,0,1.0666667,16,6,560.0,91.0,41.0,0.1625,0.45054945
PE3795,2025-02-17 13:00:00,0,60.0,13,0,0.0,0.0,0.0,0.0,0.0
CA5926,2025-02-18 01:00:00,0,60.0,1,1,0.0,0.0,0.0,0.0,0.0
CA5927,2025-04-11 20:23:04,0,1.7,20,4,315.0,32.0,6.0,0.1015873,0.1875
CA65937,2025-01-10 21:32:26,0,3.0,21,4,0.0,0.0,0.0,0.0,0.0
CA5927,2025-06-01 13:17:22,0,7.1833334,13,6,398.0,65.0,39.0,0.16331658,0.6
CA65918,2025-02-20 14:00:00,0,60.0,14,3,0.0,0.0,0.0,0.0,0.0
PE3796,2025-05-21 09:00:00,0,59.5,9,2,44607.0,9771.0,4640.0,0.21904634,0.47487462
CA65908,2025-02-03 22:45:05,0,7.1666665,22,0,0.0,0.0,0.0,0.0,0.0
CA65934,2025-02-06 10:43:13,0,0.31666666,10,3,0.0,0.0,0.0,0.0,0.0
CA65929,2025-01-17 18:00:00,0,24.316668,18,4,0.0,0.0,0.0,0.0,0.0
CA65902,2025-04-23 18:00:00,0,60.0,18,2,16.0,16.0,16.0,1.0,1.0
CA65931,2025-03-21 06:28:15,0,31.75,6,4,0.0,0.0,0.0,0.0,0.0
CA65925,2025-06-26 04:12:20,0,6.3166666,4,3,2120.0,405.0,184.0,0.19103773,0.454321
CA65921,2025-03-05 14:00:00,0,32.0,14,2,0.0,0.0,0.0,0.0,0.0
CA65793,2025-03-04 05:00:00,0,60.0,5,1,0.0,0.0,0.0,0.0,0.0
CA65935,2025-04-03 21:42:38,0,10.366667,21,3,909.0,133.0,77.0,0.14631464,0.57894737
CA65932,2025-02-06 17:52:43,0,7.2833333,17,3,0.0,0.0,0.0,0.0,0.0
CA65915,2025-04-12 23:49:07,0,5.6666665,23,5,174.0,128.0,60.0,0.7356322,0.46875
CA65936,2025-01-17 23:49:49,0,10.183333,23,4,0.0,0.0,0.0,0.0,0.0
CA65920,2025-04-20 06:00:00,0,60.0,6,6,0.0,0.0,0.0,0.0,0.0
CA65909,2025-02-15 18:17:59,0,6.9166665,18,5,0.0,0.0,0.0,0.0,0.0
CA65930,2025-01-15 07:10:07,0,17.283333,7,2,0.0,0.0,0.0,0.0,0.0
CA65929,2025-05-24 00:07:56,0,3.0666666,0,5,850.0,133.0,63.0,0.15647058,0.47368422
CA65930,2025-01-10 16:35:44,0,7.8166666,16,4,0.0,0.0,0.0,0.0,0.0
CA65908,2025-03-14 23:00:00,0,60.0,23,4,0.0,0.0,0.0,0.0,0.0
CA65790,2025-05-17 01:39:05,0,9.15,1,5,1212.0,220.0,114.0,0.18151815,0.5181818
CA65930,2025-03-04 19:00:00,0,17.916666,19,1,0.0,0.0,0.0,0.0,0.0
CA65931,2025-04-30 20:00:00,1,60.0,20,2,2018.0,608.0,487.0,0.3012884,0.8009868
CA65926,2025-06-29 05:00:00,0,60.0,5,6,668.0,132.0,66.0,0.19760479,0.5
CA65933,2025-04-12 23:24:07,0,35.883335,23,5,290.0,50.0,38.0,0.1724138,0.76
CA65921,2025-03-20 15:03:29,0,56.516666,15,3,0.0,0.0,0.0,0.0,0.0
CA65923,2025-01-08 12:18:12,0,9.983334,12,2,0.0,0.0,0.0,0.0,0.0
CA65937,2025-06-04 13:15:06,0,2.7333333,13,2,526.0,81.0,41.0,0.1539924,0.50617284
CA0000,2025-02-04 22:00:00,0,60.0,22,1,0.0,0.0,0.0,0.0,0.0
CA65925,2025-01-26 01:00:00,0,44.416668,1,6,0.0,0.0,0.0,0.0,0.0
CA65929,2025-02-27 18:20:41,0,2.45,18,3,0.0,0.0,0.0,0.0,0.0
CA65936,2025-06-14 01:00:00,0,2.85,1,5,1501.0,262.0,121.0,0.1745503,0.46183205
CA65793,2025-02-12 14:00:00,0,60.0,14,2,0.0,0.0,0.0,0.0,0.0
CA65921,2025-05-11 22:42:12,0,17.8,22,6,945.0,157.0,76.0,0.16613756,0.48407644
CA65789,2025-05-15 04:00:00,0,2.95,4,3,314.0,54.0,27.0,0.17197452,0.5
CA65931,2025-05-24 00:00:00,0,60.0,0,5,2496.0,672.0,53.0,0.26923078,0.078869045
CA65915,2025-01-24 13:16:03,0,2.5,13,4,0.0,0.0,0.0,0.0,0.0
CA65937,2025-05-14 18:21:52,0,38.133335,18,2,526.0,81.0,41.0,0.1539924,0.50617284
CA65933,2025-03-23 15:40:59,0,19.016666,15,6,0.0,0.0,0.0,0.0,0.0
PE3797,2025-03-19 13:36:02,0,23.966667,13,2,0.0,0.0,0.0,0.0,0.0
PE3797,2025-05-18 03:21:49,0,6.2166667,3,6,56544.0,12618.0,7023.0,0.22315365,0.55658585
CA65909,2025-01-17 05:00:00,0,60.0,5,4,0.0,0.0,0.0,0.0,0.0
CA65790,2025-02-19 06:09:56,0,50.066666,6,2,0.0,0.0,0.0,0.0,0.0
CA65792,2025-03-25 21:00:00,0,60.0,21,1,0.0,0.0,0.0,0.0,0.0
CA65932,2025-06-22 04:58:26,0,1.5666667,4,6,3567.0,48.0,48.0,0.013456686,1.0
CA65924,2025-03-15 09:07:52,0,42.466667,9,5,0.0,0.0,0.0,0.0,0.0
CA65924,2025-02-19 02:00:00,0,13.6,2,2,0.0,0.0,0.0,0.0,0.0
CA65933,2025-03-08 05:58:03,0,1.95,5,5,0.0,0.0,0.0,0.0,0.0
CA65934,2025-03-18 17:00:00,0,46.333332,17,1,0.0,0.0,0.0,0.0,0.0
CA65933,2025-03-16 05:33:20,0,17.733334,5,6,0.0,0.0,0.0,0.0,0.0
CA5927,2025-06-18 12:32:16,0,27.733334,12,2,398.0,65.0,39.0,0.16331658,0.6
CA65920,2025-05-29 07:00:00,0,60.0,7,3,0.0,0.0,0.0,0.0,0.0
CA65929,2025-05-15 12:23:53,0,36.116665,12,3,850.0,133.0,63.0,0.15647058,0.47368422
CA65919,2025-01-13 05:00:00,0,60.0,5,0,0.0,0.0,0.0,0.0,0.0
CA65924,2025-06-18 21:24:11,0,7.2833333,21,2,953.0,43.0,29.0,0.04512067,0.6744186
CA65902,2025-03-08 14:44:47,0,15.216666,14,5,0.0,0.0,0.0,0.0,0.0
CA65934,2025-03-08 10:04:39,0,55.35,10,5,0.0,0.0,0.0,0.0,0.0
PE3798,2025-06-03 08:00:00,0,8.316667,8,1,9543.0,150.0,67.0,0.015718328,0.44666666
PE3799,2025-03-19 21:00:00,0,60.0,21,2,0.0,0.0,0.0,0.0,0.0
CA65927,2025-02-22 05:06:46,0,39.266666,5,5,0.0,0.0,0.0,0.0,0.0
CA65790,2025-05-18 08:20:42,0,3.7833333,8,6,1212.0,220.0,114.0,0.18151815,0.5181818
CA65936,2025-05-24 15:00:00,0,36.55,15,5,1501.0,262.0,121.0,0.1745503,0.46183205
PE3785,2025-05-06 00:00:00,0,60.0,0,1,0.0,0.0,0.0,0.0,0.0
CA65790,2025-01-27 12:00:00,0,60.0,12,0,0.0,0.0,0.0,0.0,0.0
CA65920,2025-04-02 08:00:00,0,60.0,8,2,0.0,0.0,0.0,0.0,0.0
CA65922,2025-05-16 21:32:04,0,11.216666,21,4,844.0,183.0,118.0,0.21682465,0.64480877
CA65911,2025-01-18 13:00:00,0,60.0,13,5,0.0,0.0,0.0,0.0,0.0
CA65922,2025-03-12 22:00:00,0,25.916666,22,2,0.0,0.0,0.0,0.0,0.0
CA65928,2025-03-05 01:00:00,0,34.333332,1,2,0.0,0.0,0.0,0.0,0.0
PE3788,2025-01-30 22:00:00,0,60.0,22,3,0.0,0.0,0.0,0.0,0.0
CA65930,2025-02-15 15:00:00,0,33.633335,15,5,0.0,0.0,0.0,0.0,0.0
CA65934,2025-04-11 05:40:19,1,19.683332,5,4,332.0,46.0,21.0,0.13855422,0.45652175
PE3797,2025-04-09 07:03:19,0,10.683333,7,2,66750.0,8947.0,3992.0,0.13403745,0.4461831
CA65916,2025-06-06 17:00:00,0,19.733334,17,4,0.0,0.0,0.0,0.0,0.0
CA65928,2025-04-29 10:00:00,0,60.0,10,1,1529.0,225.0,106.0,0.147155,0.47111112
CA65927,2025-06-16 16:45:45,0,1.9666667,16,0,310.0,74.0,42.0,0.23870967,0.5675676
CA65936,2025-06-01 00:47:17,0,12.716666,0,6,1501.0,262.0,121.0,0.1745503,0.46183205
CA65931,2025-02-10 10:00:00,0,31.283333,10,0,0.0,0.0,0.0,0.0,0.0
CA65936,2025-04-02 23:56:47,0,1.0666667,23,2,1209.0,118.0,6.0,0.097601324,0.050847456
CA65923,2025-06-10 17:00:00,0,60.0,17,1,135.0,48.0,24.0,0.35555556,0.5
CA65908,2025-02-06 15:25:21,0,33.516666,15,3,0.0,0.0,0.0,0.0,0.0
CA65930,2025-03-19 03:00:00,0,60.0,3,2,0.0,0.0,0.0,0.0,0.0
CA65930,2025-03-02 15:47:05,0,12.916667,15,6,0.0,0.0,0.0,0.0,0.0
CA65928,2025-05-20 17:36:50,0,18.2,17,1,1511.0,258.0,148.0,0.17074785,0.5736434
CA65921,2025-05-24 23:00:07,0,0.05,23,5,945.0,157.0,76.0,0.16613756,0.48407644
CA65935,2025-01-21 19:31:33,0,6.983333,19,1,0.0,0.0,0.0,0.0,0.0
CA65922,2025-03-02 18:47:47,0,12.216666,18,6,0.0,0.0,0.0,0.0,0.0
CA5926,2025-03-21 16:00:00,0,20.25,16,4,0.0,0.0,0.0,0.0,0.0
CA65937,2025-01-10 18:23:42,0,31.366667,18,4,0.0,0.0,0.0,0.0,0.0
CA65927,2025-04-24 20:00:00,0,22.666666,20,3,325.0,58.0,36.0,0.17846154,0.62068963
CA65934,2025-01-12 13:25:06,0,34.9,13,6,0.0,0.0,0.0,0.0,0.0
PE3798,2025-06-26 19:00:00,0,60.0,19,3,9543.0,150.0,67.0,0.015718328,0.44666666
PE3785,2025-06-06 07:00:00,0,60.0,7,4,0.0,0.0,0.0,0.0,0.0
CA65909,2025-02-19 04:43:55,0,5.633333,4,2,0.0,0.0,0.0,0.0,0.0
CA65932,2025-06-20 10:00:00,0,60.0,10,4,3567.0,48.0,48.0,0.013456686,1.0
CA65926,2025-02-28 15:00:00,0,60.0,15,4,0.0,0.0,0.0,0.0,0.0
CA65927,2025-03-07 05:46:23,0,5.5666666,5,4,0.0,0.0,0.0,0.0,0.0
CA65923,2025-05-22 09:00:00,0,60.0,9,3,135.0,48.0,24.0,0.35555556,0.5
CA65790,2025-06-19 01:01:11,0,43.133335,1,3,1212.0,220.0,114.0,0.18151815,0.5181818
CA65936,2025-05-01 03:33:22,0,0.9166667,3,3,1501.0,262.0,121.0,0.1745503,0.46183205
CA65931,2025-05-16 23:04:25,0,8.6,23,4,2496.0,672.0,53.0,0.26923078,0.078869045
CA65918,2025-06-12 02:00:00,0,60.0,2,3,0.0,0.0,0.0,0.0,0.0
CA65909,2025-06-28 03:11:01,0,18.95,3,5,647.0,97.0,40.0,0.14992271,0.41237113
PE3798,2025-03-25 05:39:14,0,20.766666,5,1,0.0,0.0,0.0,0.0,0.0
CA65928,2025-01-03 14:28:40,0,11.85,14,4,0.0,0.0,0.0,0.0,0.0
CA65793,2025-05-21 23:24:14,0,35.766666,23,2,560.0,91.0,41.0,0.1625,0.45054945
CA65929,2025-05-29 04:41:33,0,18.45,4,3,850.0,133.0,63.0,0.15647058,0.47368422
CA65922,2025-05-23 22:06:12,0,3.3,22,4,844.0,183.0,118.0,0.21682465,0.64480877
CA65930,2025-02-02 22:09:32,0,1.5333333,22,6,0.0,0.0,0.0,0.0,0.0
CA65901,2025-05-03 02:00:00,0,60.0,2,5,0.0,0.0,0.0,0.0,0.0
CA65922,2025-01-16 21:34:49,0,2.0,21,3,0.0,0.0,0.0,0.0,0.0
PE3799,2025-04-13 07:00:00,0,60.0,7,6,38022.0,5951.0,1947.0,0.15651464,0.3271719
CA65920,2025-01-06 02:00:00,0,60.0,2,0,0.0,0.0,0.0,0.0,0.0
CA65790,2025-02-28 19:50:07,0,9.883333,19,4,0.0,0.0,0.0,0.0,0.0
CA65915,2025-06-16 23:00:00,0,51.483334,23,0,1189.0,188.0,88.0,0.15811606,0.4680851
CA65918,2025-01-30 16:00:00,0,60.0,16,3,0.0,0.0,0.0,0.0,0.0
PE3785,2025-01-22 08:00:00,0,60.0,8,2,0.0,0.0,0.0,0.0,0.0
CA65923,2025-02-22 06:00:00,0,19.116667,6,5,0.0,0.0,0.0,0.0,0.0
CA65934,2025-04-27 07:00:00,0,29.266666,7,6,328.0,42.0,14.0,0.12804878,0.33333334
CA5926,2025-03-22 19:04:16,0,0.81666666,19,5,0.0,0.0,0.0,0.0,0.0
CA65915,2025-01-04 05:08:19,0,11.966666,5,5,0.0,0.0,0.0,0.0,0.0
PE3785,2025-05-15 01:00:00,0,60.0,1,3,0.0,0.0,0.0,0.0,0.0
CA65789,2025-06-04 18:13:41,0,46.316666,18,2,314.0,54.0,27.0,0.17197452,0.5
CA65931,2025-02-05 12:33:55,0,26.083334,12,2,0.0,0.0,0.0,0.0,0.0
CA65925,2025-05-22 13:00:00,0,15.616667,13,3,2120.0,405.0,184.0,0.19103773,0.454321
CA65932,2025-01-27 05:41:05,0,14.8,5,0,0.0,0.0,0.0,0.0,0.0
CA65921,2025-05-11 21:00:00,0,46.283333,21,6,945.0,157.0,76.0,0.16613756,0.48407644
CA65919,2025-02-15 01:00:00,0,60.0,1,5,0.0,0.0,0.0,0.0,0.0
CA65927,2025-06-09 02:00:00,0,8.516666,2,0,310.0,74.0,42.0,0.23870967,0.5675676
PE3797,2025-03-19 05:00:00,0,46.066666,5,2,0.0,0.0,0.0,0.0,0.0
CA65926,2025-05-31 10:48:53,0,10.283334,10,5,668.0,132.0,66.0,0.19760479,0.5
CA65909,2025-05-18 07:09:38,0,50.366665,7,6,647.0,97.0,40.0,0.14992271,0.41237113
CA65935,2025-02-06 04:01:20,0,58.666668,4,3,0.0,0.0,0.0,0.0,0.0
CA65909,2025-02-06 03:00:00,0,60.0,3,3,0.0,0.0,0.0,0.0,0.0
CA65905,2025-01-18 19:00:00,0,60.0,19,5,0.0,0.0,0.0,0.0,0.0
PE3784,2025-03-07 00:00:00,0,60.0,0,4,0.0,0.0,0.0,0.0,0.0
CA65789,2025-04-21 19:41:11,0,18.816668,19,0,271.0,39.0,21.0,0.14391144,0.53846157
CA65929,2025-02-01 11:00:00,0,60.0,11,5,0.0,0.0,0.0,0.0,0.0
CA65929,2025-01-05 09:59:16,0,0.73333335,9,6,0.0,0.0,0.0,0.0,0.0
PE3796,2025-06-26 04:23:15,0,24.566668,4,3,44607.0,9771.0,4640.0,0.21904634,0.47487462
CA65927,2025-06-01 02:02:53,0,20.0,2,6,310.0,74.0,42.0,0.23870967,0.5675676
CA65937,2025-03-12 13:00:00,0,34.7,13,2,0.0,0.0,0.0,0.0,0.0
CA65908,2025-01-08 04:24:16,0,7.5833335,4,2,0.0,0.0,0.0,0.0,0.0
CA65927,2025-06-30 02:36:03,0,4.133333,2,0,310.0,74.0,42.0,0.23870967,0.5675676
PE3784,2025-02-27 14:00:00,0,60.0,14,3,0.0,0.0,0.0,0.0,0.0
CA65924,2025-06-17 23:00:00,0,30.6,23,1,953.0,43.0,29.0,0.04512067,0.6744186
CA65909,2025-05-18 02:35:30,0,24.5,2,6,647.0,97.0,40.0,0.14992271,0.41237113
CA65917,2025-05-03 17:00:00,0,60.0,17,5,0.0,0.0,0.0,0.0,0.0
CA65929,2025-02-06 09:00:00,0,5.85,9,3,0.0,0.0,0.0,0.0,0.0
CA65901,2025-02-20 18:00:00,0,60.0,18,3,0.0,0.0,0.0,0.0,0.0
CA65926,2025-05-23 15:00:00,0,1.45,15,4,668.0,132.0,66.0,0.19760479,0.5
CA65929,2025-01-06 22:00:00,0,0.21666667,22,0,0.0,0.0,0.0,0.0,0.0
CA65934,2025-04-19 04:33:41,0,2.6166666,4,5,276.0,45.0,26.0,0.16304348,0.5777778
CA65930,2025-01-11 03:00:00,0,1.0666667,3,5,0.0,0.0,0.0,0.0,0.0
CA65928,2025-01-24 15:00:00,0,31.883333,15,4,0.0,0.0,0.0,0.0,0.0
CA5927,2025-06-27 07:00:00,0,60.0,7,4,398.0,65.0,39.0,0.16331658,0.6
CA65925,2025-04-21 01:00:00,0,60.0,1,0,919.0,80.0,31.0,0.087051146,0.3875
PE3799,2025-02-03 05:26:27,0,33.55,5,0,0.0,0.0,0.0,0.0,0.0
CA65908,2025-03-02 14:25:54,0,0.46666667,14,6,0.0,0.0,0.0,0.0,0.0
CA65932,2025-06-14 13:00:00,0,14.6,13,5,3567.0,48.0,48.0,0.013456686,1.0
CA65934,2025-05-26 02:21:48,0,38.2,2,0,536.0,37.0,28.0,0.06902985,0.7567568
CA65789,2025-03-16 12:00:00,0,60.0,12,6,0.0,0.0,0.0,0.0,0.0
CA65932,2025-02-23 19:00:00,0,17.55,19,6,0.0,0.0,0.0,0.0,0.0
PE3785,2025-03-27 16:00:00,0,60.0,16,3,0.0,0.0,0.0,0.0,0.0
CA65924,2025-01-30 10:00:00,0,56.933334,10,3,0.0,0.0,0.0,0.0,0.0
CA65929,2025-04-09 19:29:48,0,1.4333333,19,2,338.0,70.0,23.0,0.20710059,0.32857144
CA65921,2025-01-12 19:01:41,0,2.25,19,6,0.0,0.0,0.0,0.0,0.0
CA65792,2025-03-04 01:43:10,0,16.833334,1,1,0.0,0.0,0.0,0.0,0.0
CA65936,2025-04-10 00:00:00,0,60.0,0,3,1423.0,235.0,97.0,0.16514406,0.41276595
CA5926,2025-04-15 04:27:31,0,8.266666,4,1,602.0,88.0,49.0,0.14617941,0.5568182
CA65926,2025-06-07 12:00:00,0,9.6,12,5,668.0,132.0,66.0,0.19760479,0.5
CA65922,2025-05-19 17:00:00,0,36.933334,17,0,844.0,183.0,118.0,0.21682465,0.64480877
CA65924,2025-03-19 21:00:00,0,60.0,21,2,0.0,0.0,0.0,0.0,0.0
CA65909,2025-03-29 20:43:01,0,16.983334,20,5,0.0,0.0,0.0,0.0,0.0
CA65928,2025-05-15 00:35:12,0,3.7,0,3,1511.0,258.0,148.0,0.17074785,0.5736434
PE3785,2025-04-13 19:00:00,0,60.0,19,6,0.0,0.0,0.0,0.0,0.0
CA65925,2025-03-25 02:16:27,0,43.55,2,1,0.0,0.0,0.0,0.0,0.0
CA65908,2025-02-09 08:29:42,0,1.9666667,8,6,0.0,0.0,0.0,0.0,0.0
PE3784,2025-05-27 07:00:00,0,60.0,7,1,0.0,0.0,0.0,0.0,0.0
CA65909,2025-04-08 23:43:01,0,16.983334,23,1,666.0,90.0,48.0,0.13513513,0.53333336
CA5926,2025-06-24 00:00:00,0,3.2,0,1,788.0,123.0,58.0,0.15609138,0.4715447
CA65927,2025-06-27 10:00:00,0,60.0,10,4,310.0,74.0,42.0,0.23870967,0.5675676
CA65909,2025-02-12 02:00:00,0,15.216666,2,2,0.0,0.0,0.0,0.0,0.0
CA65919,2025-06-13 19:00:00,0,60.0,19,4,0.0,0.0,0.0,0.0,0.0
CA5926,2025-01-21 15:00:00,0,3.5666666,15,1,0.0,0.0,0.0,0.0,0.0
PE3799,2025-01-25 05:00:00,0,40.933334,5,5,0.0,0.0,0.0,0.0,0.0
PE3798,2025-03-16 14:44:07,0,15.883333,14,6,0.0,0.0,0.0,0.0,0.0
CA65915,2025-01-31 07:32:08,0,27.866667,7,4,0.0,0.0,0.0,0.0,0.0
CA65931,2025-06-29 06:00:00,0,24.383333,6,6,2496.0,672.0,53.0,0.26923078,0.078869045
CA65922,2025-05-11 02:41:54,0,10.966666,2,6,844.0,183.0,118.0,0.21682465,0.64480877
CA65932,2025-04-07 03:00:00,1,26.05,3,0,2289.0,645.0,377.0,0.28178245,0.58449614
CA65922,2025-03-13 15:00:00,0,60.0,15,3,0.0,0.0,0.0,0.0,0.0
CA65921,2025-04-15 00:58:43,0,1.2833333,0,1,1787.0,367.0,157.0,0.20537212,0.4277929
CA65936,2025-05-17 20:00:00,0,60.0,20,5,1501.0,262.0,121.0,0.1745503,0.46183205
CA65922,2025-03-05 12:00:00,0,7.75,12,2,0.0,0.0,0.0,0.0,0.0
PE3796,2025-01-15 11:00:00,0,60.0,11,2,0.0,0.0,0.0,0.0,0.0
CA5927,2025-06-12 23:57:26,0,2.5666666,23,3,398.0,65.0,39.0,0.16331658,0.6
CA65792,2025-04-08 23:00:00,0,17.933332,23,1,599.0,100.0,54.0,0.1669449,0.54
PE3796,2025-04-27 03:04:30,0,29.483334,3,6,14364.0,2508.0,102.0,0.17460318,0.040669855
CA5926,2025-06-01 00:47:18,0,7.4166665,0,6,788.0,123.0,58.0,0.15609138,0.4715447
CA65790,2025-04-24 14:26:57,0,24.8,14,3,415.0,68.0,28.0,0.16385542,0.4117647
CA0000,2025-03-02 23:00:00,0,60.0,23,6,0.0,0.0,0.0,0.0,0.0
CA65934,2025-06-04 10:00:00,0,60.0,10,2,536.0,37.0,28.0,0.06902985,0.7567568
PE3796,2025-03-11 04:00:00,0,49.85,4,1,0.0,0.0,0.0,0.0,0.0
CA5927,2025-02-24 12:00:00,0,60.0,12,0,0.0,0.0,0.0,0.0,0.0
CA5926,2025-05-18 09:00:00,0,47.65,9,6,788.0,123.0,58.0,0.15609138,0.4715447
CA65927,2025-06-04 12:00:00,0,37.6,12,2,310.0,74.0,42.0,0.23870967,0.5675676
CA65793,2025-05-08 05:04:37,0,46.8,5,3,560.0,91.0,41.0,0.1625,0.45054945
CA65929,2025-04-01 17:01:26,0,48.65,17,1,304.0,71.0,46.0,0.23355263,0.64788735
PE3784,2025-04-22 00:00:00,0,60.0,0,1,0.0,0.0,0.0,0.0,0.0
CA65793,2025-06-28 07:00:00,0,4.616667,7,5,560.0,91.0,41.0,0.1625,0.45054945
CA65926,2025-04-03 19:00:00,0,60.0,19,3,20.0,20.0,20.0,1.0,1.0
PE3797,2025-05-24 17:19:16,0,40.733334,17,5,56544.0,12618.0,7023.0,0.22315365,0.55658585
CA65909,2025-02-05 12:54:09,0,5.85,12,2,0.0,0.0,0.0,0.0,0.0
CA65924,2025-01-05 21:00:00,0,12.016666,21,6,0.0,0.0,0.0,0.0,0.0
CA65923,2025-04-16 04:00:00,0,27.783333,4,2,757.0,132.0,63.0,0.17437252,0.47727272
PE3784,2025-02-26 02:00:00,0,60.0,2,2,0.0,0.0,0.0,0.0,0.0
CA65902,2025-04-05 05:00:00,0,60.0,5,5,16.0,16.0,16.0,1.0,1.0
CA65929,2025-03-26 22:00:00,0,60.0,22,2,0.0,0.0,0.0,0.0,0.0
CA65936,2025-05-07 07:00:00,0,18.566668,7,2,1501.0,262.0,121.0,0.1745503,0.46183205
CA65901,2025-02-16 12:00:00,0,60.0,12,6,0.0,0.0,0.0,0.0,0.0
PE3797,2025-03-27 22:11:23,0,48.483334,22,3,0.0,0.0,0.0,0.0,0.0
CA65790,2025-02-24 01:00:00,0,60.0,1,0,0.0,0.0,0.0,0.0,0.0
CA65931,2025-05-22 21:55:07,0,4.883333,21,3,2496.0,672.0,53.0,0.26923078,0.078869045
PE3796,2025-05-17 01:52:18,0,0.73333335,1,5,44607.0,9771.0,4640.0,0.21904634,0.47487462
CA65929,2025-05-12 01:27:06,0,6.2166667,1,0,850.0,133.0,63.0,0.15647058,0.47368422
CA5926,2025-03-24 18:00:00,0,8.516666,18,0,0.0,0.0,0.0,0.0,0.0
CA65936,2025-02-03 20:00:00,0,60.0,20,0,0.0,0.0,0.0,0.0,0.0
CA65927,2025-03-07 13:08:57,0,1.9666667,13,4,0.0,0.0,0.0,0.0,0.0
CA5926,2025-02-07 21:00:00,0,13.633333,21,4,0.0,0.0,0.0,0.0,0.0
CA65919,2025-03-30 01:00:00,0,60.0,1,6,0.0,0.0,0.0,0.0,0.0
CA65931,2025-04-09 10:00:00,0,60.0,10,2,344.0,42.0,30.0,0.12209302,0.71428573
PE3799,2025-06-08 13:06:56,0,2.2166667,13,6,41015.0,10657.0,5670.0,0.25983176,0.53204465
CA65793,2025-02-09 01:00:00,0,60.0,1,6,0.0,0.0,0.0,0.0,0.0
PE3795,2025-01-26 09:00:00,0,60.0,9,6,0.0,0.0,0.0,0.0,0.0
CA65916,2025-06-30 15:21:06,0,1.1,15,0,0.0,0.0,0.0,0.0,0.0
PE3797,2025-03-24 09:00:00,0,20.0,9,0,0.0,0.0,0.0,0.0,0.0
CA65908,2025-01-28 07:47:03,0,12.95,7,1,0.0,0.0,0.0,0.0,0.0
CA65923,2025-01-24 18:00:00,0,60.0,18,4,0.0,0.0,0.0,0.0,0.0
CA65908,2025-02-24 13:00:00,0,60.0,13,0,0.0,0.0,0.0,0.0,0.0
CA65790,2025-05-28 19:00:00,0,60.0,19,2,1212.0,220.0,114.0,0.18151815,0.5181818
CA65909,2025-03-09 05:46:43,0,5.116667,5,6,0.0,0.0,0.0,0.0,0.0
CA65789,2025-01-11 09:00:00,0,60.0,9,5,0.0,0.0,0.0,0.0,0.0
PE3785,2025-04-04 20:00:00,0,60.0,20,4,0.0,0.0,0.0,0.0,0.0
CA65929,2025-06-21 15:53:45,0,6.25,15,5,850.0,133.0,63.0,0.15647058,0.47368422
CA65925,2025-01-31 11:00:00,0,0.31666666,11,4,0.0,0.0,0.0,0.0,0.0
PE3797,2025-05-19 08:11:26,0,48.566666,8,0,56544.0,12618.0,7023.0,0.22315365,0.55658585
CA65924,2025-01-17 18:41:22,0,18.116667,18,4,0.0,0.0,0.0,0.0,0.0
CA65928,2025-04-26 13:00:00,0,1.1666666,13,5,1762.0,230.0,124.0,0.13053349,0.53913045
CA65909,2025-03-11 10:32:47,0,8.016666,10,1,0.0,0.0,0.0,0.0,0.0
PE3795,2025-05-26 13:45:54,0,5.516667,13,0,76095.0,14279.0,6081.0,0.18764701,0.42587015
CA65917,2025-04-28 12:00:00,0,60.0,12,0,0.0,0.0,0.0,0.0,0.0
CA65931,2025-03-26 02:00:00,0,60.0,2,2,0.0,0.0,0.0,0.0,0.0
CA5927,2025-06-03 02:00:00,0,60.0,2,1,398.0,65.0,39.0,0.16331658,0.6
CA65928,2025-03-27 07:00:00,0,18.266666,7,3,0.0,0.0,0.0,0.0,0.0
CA65925,2025-05-15 18:18:20,0,41.666668,18,3,2120.0,405.0,184.0,0.19103773,0.454321
CA5926,2025-06-29 22:20:53,0,3.05,22,6,788.0,123.0,58.0,0.15609138,0.4715447
CA65937,2025-01-17 12:00:00,0,60.0,12,4,0.0,0.0,0.0,0.0,0.0
